paper_id,title,year
107915610,Fermion interactions and universal behavior in strongly interacting theories,2012
315189002,Transport coefficients of the superfluid Fermi gas in p-wave state at low temperatures,2012
395599171,Bose-Einstein condensates in optical lattices: mathematical analysis and analytical approximate formulae,2012
110210093,Radial basis function collocation method for a rotating Bose-Einstein condensation with vortex lattices,2012
89634012,Spatially non-uniform ground state and quantized vortices in a two-component Bose-Einstein condensate of magnons,2012
110176994,Soliton dynamics and interaction in the Bose–Einstein condensates with harmonic trapping potential and time-varying interatomic interaction,2012
422744080,Localized nonlinear vector matter waves in two-component Bose–Einstein condensates with spatially modulated nonlinearities,2012
56731858,Magnetic transport apparatus for the production of ultracold atomic gases in the vicinity of a dielectric surface,2012
257620099,Do We Really Understand Quantum Mechanics?: Impossibility of superluminal communication,2012
120601964,Resonant Excitation Effect on Optical Trapping of Myoglobin: The Important Role of a Heme Cofactor,2013
421477184,Linear Atom Guides: Guiding Rydberg Atoms and Progress Toward an Atom Laser,2013
41264657,Optical Feshbach Resonances and Coherent Photoassociation in a Strontium BEC,2013
372684044,The road to the unitary bose gas,2013
444327473,Dark-soliton dynamics in a two-species Bose–Einstein condensate with the external potential and thermal cloud effects,2013
220477769,Effects of symmetry breaking in finite quantum systems,2013
90646983,"A COMPARATIVE STUDY OF THE EXPERIMENTAL FEATURES OF THE BOSE–EINSTEIN CONDENSATES OF 7Li, 23Na, 41K, 85Rb, 87Rb AND 133Cs VIA A LINEARLY PERTURBED HARMONIC OSCILLATOR POTENTIAL",2013
378551556,NONAUTONOMOUS DARK SOLITONS IN BOSE–EINSTEIN CONDENSATE,2013
150188069,Quantum effects at low-energy atom–molecule interface,2013
8650886,Ultracold Few-Body Systems,2013
473712405,Collective Excitations in,2013
262858702,The nonequilibrium dynamics of quantum integrable models,2013
416274412,How does a magnetic trap work,2013
363293487,INTERACTIONS OF ELECTROMAGNETIC RADIATION WITH BOSE EINSTEIN CONDENSATES: MANIPULATING ULTRA-COLD ATOMS WITH LIGHT,2013
321109839,A Simple and Efficient Numerical Method for Computing the Dynamics of Rotating Bose--Einstein Condensates via Rotating Lagrangian Coordinates,2013
210967909,Real time dynamics and critical phenomena of quantum impurity systems,2013
274986501,Quantum Coherence and Bose-Einstein Correlations for Time-Dependent Source,2013
444619545,Properties of rotating ultracold bosonic quantum gases,2013
179476083,"Pair Excitations and the Mean Field Approximation of Interacting Bosons, I",2013
238200748,Quantum control of a many-body system in a spin-1 Bose-Einstein condensate,2013
413978516,Towards a high-precision atomic gyroscope,2013
371066581,Magnetic trapping on an atom chip,2013
436251078,Modulational instability of Bose-Einstein condensate in a complex polynomial in elliptic Jacobian functions potential,2013
113435777,Cold atoms: Trapped by nanostructures,2013
349728029,CONDENSATION STATE OF ULTRA-COLD BOSE ATOMIC GASES WITH NONCONTACT INTERACTION,2013
220000150,Bifurcations and exceptional points in dipolar Bose–Einstein condensates,2013
470154768,"Realization of a Striped Superfluid with Ultracold Dipolar Bosons: Phase Competition, Symmetry Enhancement and Vortex Softening",2013
335949420,Wave Trains Generation in a Delayed Nonlinear Response of Bose-Einstein Condensates with Three-Body Interactions,2013
257202793,Nonequilibrium dynamics of ultracold Fermi superfluids,2013
193955465,Theoretical description of strongly correlated ultracold atoms in external confinement,2013
477448285,Polymer Bose–Einstein condensates,2013
6843851,Beliaev theory of spinor Bose-Einstein condensates,2013
467352297,Canonical Ensemble Statistics of Weakly Interacting Composite Boson Condensation: Thermodynamic Properties,2013
25363729,Efficient spectral collocation and continuation methods for symmetry-breaking solutions of rotating Bose–Einstein condensates,2013
482175423,An accordion lattice based on the Talbot effect,2013
445950512,"Coherence, Hydrodynamics and Superfluidity of a Strongly Interacting Fermi Gas",2013
189278153,On the Rigorous Derivation of the 3D Cubic Nonlinear Schrödinger Equation with a Quadratic Trap,2013
197930032,Circuit Approach for Simulation of EM-quantum Components,2013
362329337,A simple and highly reliable laser system with microwave generated repumping light for cold atom experiments,2013
62414685,A simple and efficient numerical method for computing the dynamics of rotating Bose-Einstein condensates via a rotating Lagrangian coordinate,2013
277809951,An efficient spectral method for computing dynamics of rotating two-component Bose--Einstein condensates via coordinate transformation,2013
119070784,Generalized BEC and crossover theories of superconductors and ultracold Fermi gases,2013
177482372,Nonlinear Schrödinger Equations for Bose-Einstein Condensates,2013
65521396,Torus quantum vortex knots in the Gross-Pitaevskii model for Bose-Einstein condensates,2013
138243877,Numerical Solutions to the Gross-Pitaevskii Equation for Bose-Einstein Condensates,2013
207801983,Compact experimental apparatus for producing high repetition rate 87 Rb Bose Einstein condensation on atom chip,2013
320269705,The non-linear Schrödinger equation with a periodic δ-interaction,2013
167403815,Phase Diagram for Magnon Condensate in Yttrium Iron Garnet Film,2013
375760026,Detection and Observables,2013
74312004,Dynamics of Vortices and Dark Solitons in Polariton Superfluids,2013
100526639,Numerically-Exact Schrödinger Dynamics of Closed and Open Many-Boson Systems with the MCTDHB Package,2013
430202451,Novel Concepts for Organic Lasers,2013
58934200,A Dissertation presented,2013
215724654,KLEIN–GORDON FIELDS AND BOSE–EINSTEIN CONDENSATES: THERMAL BATH CONTRIBUTIONS,2013
440004543,Transport Properties in a Model of Quantum Fluids and Solids,2013
233344895,The nature of superfluidity and Bose-Einstein condensation: From liquid 4He to dilute ultracold atomic gases (Review Article),2013
236994019,On rogue wave in the Kundu-DNLS equation,2013
32211574,Josephson effect in multicomponent Bose-Einstein condensates,2013
440540998,Quantum Phenomena in the Realm of Cosmology and Astrophysics,2013
299646037,Hyperbolic spin vortices and textures in exciton–polariton condensates,2013
365607865,Applications of the atom-optical kicked rotor,2013
205578719,Quantum entanglement and phase transition in a two-dimensional photon–photon pair model,2013
113101717,Ground-state structural transitions in small clusters within the effective temperature framework,2013
349431071,Engineering novel optical lattices,2013
276935224,Regular and chaotic dynamics of a neutral atom in a magnetic trap,2013
271055223,A spectral-Galerkin continuation method for numerical solutions of the Gross–Pitaevskii equation,2013
282071490,Hydrodynamics of Rotating Superfluids with Quantized Vortices,2013
310933452,From superoperator formalism to nonequilibrium Thermo Field Dynamics,2013
167424442,Multisoliton complexes of Bose–Einstein condensates in nonlinear optical lattices,2013
248632769,Optomechanical effect on the Dicke quantum phase transition and quasi-particle damping in a Bose–Einstein condensate: a new tool to measure weak force,2013
205470731,Thermal and superfluid properties of the two-dimensional Bose gas,2013
92150257,Ultracold quantum gases and lattice systems: quantum simulation of lattice gauge theories,2013
107275216,Exact wave solutions for Bose–Einstein condensates with time-dependent scattering length and spatiotemporal complicated potential,2013
9960194,Simulation of single and many particle gauge theories with ultracold atomic gases,2013
123459486,On the Rigorous Derivation of the 2D Cubic Nonlinear Schrödinger Equation from 3D Quantum Many-Body Dynamics,2013
1244,A two-parameter continuation algorithm using radial basis function collocation method for rotating Bose-Einstein condensates,2013
75405465,The laminar-turbulent transition in a fibre laser,2013
44825017,Erratum: Galactic cold dark matter as a Bose-Einstein condensate of WISPs,2013
416990694,A Spectral Integral Equation Solution of the Gross-Pitaevskii Equation *,2013
115857664,Construction of a quantum gas microscope for fermionic atoms,2013
111797125,Imbalanced Fermi gases at unitarity,2013
203770331,Macroscopic coherence between quantum condensates formed at different times,2013
489744496,Bilinear Form and N-Shock-Wave Solutions for a (2+1)-Dimensional Breaking Soliton Equation in Certain Fluids with the Bell Polynomials and Auxiliary Function,2013
350869343,Macroscopic quantum tunneling in Bose-Einstein condensates,2013
188462385,"Atom lasers: Production, properties and prospects for precision inertial measurement",2013
119935040,Towards 6Li - 40K ground state molecules,2013
431810638,Spin-polarized hydrogen adsorbed on the surface of superfluid 4He,2013
473983251,Vortex rings for the Gross–Pitaevskii equation in R3,2013
493157149,A short walk through quantum optomechanics,2013
474574989,The Gross–Pitaevskii equation and Bose–Einstein condensates,2013
82065396,Efficient numerical methods for computing ground states of spin-1 Bose-Einstein condensates based on their characterizations,2013
312476915,Inhomogeneities and instabilities of Bose-Einstein condensates in rough potential landscapes,2013
316613327,Strongly Interacting Fermi Gases: Non-Equilibrium Dynamics and Dimensional Crossover,2013
447112827,Interaction effects on atomic laboratory trapped Bose-Einstein condensates,2013
336424665,Bifurcation between 2-component and 3-component ground states of spin-1 Bose-Einstein condensates in uniform magnetic fields ∗,2013
124282479,"Degree of Indistinguishability, Quantum Coherence, and Bose-Einstein Condensation",2013
494038333,Thermodynamic properties of a condensed 39K Bose gas in a harmonic trap,2013
36008129,Landau-Zener tunneling of Bose-Fermi mixture in double-well,2013
242981582,Hot topics in cold gases,2013
495410622,Highly efficient counter-propagation-beams narrow-band ultraviolet frequency conversion in a quantum gas.,2013
309707449,Bilinear form and soliton interactions for the modified Kadomtsev–Petviashvili equation in fluid dynamics and plasma physics,2013
23495589,Observation of spontaneous quantum fluctuations in photon absorption by atoms,2013
227538041,Bell-Polynomial Approach and Integrability for the Coupled Gross–Pitaevskii Equations in Bose–Einstein Condensates,2013
440867120,Probing and Preparing Novel States of Quantum Degenerate Rubidium Atoms in Optical Lattices,2013
318002505,On the theory of spatially inhomogeneous Bose-Einstein condensation of magnons in yttrium iron garnet,2013
81901016,Formation of dark state in coupled atomic-molecular Bose-Einstein condensates with an external potential,2013
430739571,The Gaussian Approximation to Homogeneous Bose Gas,2013
312795661,DIMENSIONAL CROSSOVER AND DIMENSIONAL EFFECTS IN QUASI-TWO-DIMENSIONAL BOSE GASES,2013
112815609,Investigation of classical and fractional Bose–Einstein condensation for harmonic potential,2013
91237464,A variational approach to the modulational-oscillatory instability of Bose–Einstein condensates in an optical potential,2013
211952687,Derivation of the Cubic NLS and Gross–Pitaevskii Hierarchy from Manybody Dynamics in d = 3 Based on Spacetime Norms,2014
